Club Number,Agreement Number,Membership Type,Since Date,Invoice  Amount,consolidated_mem_types
1247,124720685,EFIT,5/21/2017,26.6775,Fit
1247,124720686,EFIT,5/21/2017,28.7975,Fit
1247,124720688,EFIT,5/21/2017,26.6775,Fit
1247,124720689,EFIT,5/21/2017,26.6775,Fit
1247,124720691,TOTAL,5/21/2017,37.3075,Total
1247,124720696,TOTAL,5/21/2017,31.9875,Total
1247,124720706,TOTAL,5/22/2017,37.3075,Total
1247,124720708,EFIT,7/24/2017,23.4875,Fit
1247,124720710,EFIT,6/23/2017,26.6775,Fit
1247,124720713,EFIT,6/23/2017,26.6775,Fit
1247,124720714,EFIT,5/22/2017,26.6775,Fit
1247,124720716,EFIT,6/23/2017,28.7975,Fit
1247,124720724,EFIT,6/24/2017,26.6775,Fit
1247,124720725,TTLPIF,6/26/2017,0.0975,Total
1247,124720735,EFIT,5/24/2017,26.6775,Fit
1247,124720737,EFIT,5/24/2017,28.7975,Fit
1247,124720747,EFIT,7/28/2017,26.6775,Fit
1247,124720748,EFIT,5/27/2017,23.4875,Fit
1247,124720749,EFIT,5/27/2017,26.6775,Fit
1247,124720750,EFIT,5/27/2017,26.6775,Fit
1247,124720751,EFIT,6/27/2017,26.6775,Fit
1247,124720752,EFIT,5/27/2017,28.7975,Fit
1247,124720756,EMP,6/28/2017,0.0975,Employee
1247,124720764,EFIT,5/29/2017,26.6775,Fit
1247,124720769,EFIT,5/29/2017,26.6775,Fit
1247,124720770,EFIT,5/29/2017,26.6775,Fit
1247,124720773,EFIT,5/29/2017,26.6775,Fit
1247,124720776,EFIT,7/31/2017,26.6775,Fit
1247,124720779,EFIT,5/29/2017,26.6775,Fit
1247,124720780,EFIT,7/31/2017,26.6775,Fit
1247,124720782,TOTAL,5/29/2017,37.3075,Total
1247,124720786,EFIT,07-03-2017,26.6775,Fit
1247,124720792,EFIT,08-04-2017,26.6775,Fit
1247,124720799,EFIT,5/31/2017,23.4875,Fit
1247,124720803,EFIT,07-03-2017,28.7975,Fit
1247,124720807,EFIT,06-03-2017,26.6775,Fit
1247,124720810,EFIT,08-06-2017,26.6775,Fit
1247,124720819,EFIT,06-05-2017,26.6775,Fit
1247,124720820,EFIT,06-05-2017,26.6775,Fit
1247,124720823,EMP,07-04-2017,0.0975,Employee
1247,124720824,EFIT,07-07-2017,26.6775,Fit
1247,124720825,EFIT,07-07-2017,26.6775,Fit
1247,124720832,TOTAL,10-09-2017,37.3075,Total
1247,124720836,EDGECP,06-06-2017,0.0975,Fit
1247,124720839,EFIT,06-06-2017,26.6775,Fit
1247,124720841,EFIT,06-06-2017,26.6775,Fit
1247,124720844,EFIT,06-06-2017,21.3575,Fit
1247,124720864,EFIT,07-09-2017,26.6775,Fit
1247,124720868,EFIT,06-08-2017,26.6775,Fit
1247,124720877,TOTAL,06-08-2017,37.3075,Total
1247,124720878,TOTAL,07-10-2017,31.9875,Total
1247,124720881,EFIT,06-10-2017,26.6775,Fit
1247,124720882,TOTAL,06-10-2017,31.9875,Total
1247,124720886,TOTAL,10/14/2017,31.9875,Total
1247,124720887,EFIT,7/13/2017,26.6775,Fit
1247,124720896,EFIT,06-11-2017,26.6775,Fit
1247,124720903,EFIT,06-12-2017,26.6775,Fit
1247,124720905,TOTAL,06-12-2017,37.3075,Total
1247,124720908,EFIT,7/14/2017,26.6775,Fit
1247,124720914,EFITPF,11/26/2017,0.0975,Fit
1247,124720917,EFIT,06-12-2017,23.4875,Fit
1247,124720921,EFITPF,10/16/2017,0.0975,Fit
1247,124720925,RED,06-12-2017,10.7175,Red
1247,124720933,EFIT,10/17/2017,24.5475,Fit
1247,124720936,EFIT,6/13/2017,24.5475,Fit
1247,124720937,EFIT,7/15/2017,26.6775,Fit
1247,124720938,EFIT,7/15/2017,26.6775,Fit
1247,124720942,EFITPF,6/13/2017,0.0975,Fit
1247,124720951,EFIT,6/14/2017,28.7975,Fit
1247,124720952,TOTAL,6/14/2017,31.9875,Total
1247,124720959,EFIT,6/15/2017,26.6775,Fit
1247,124720965,TOTAL,6/16/2017,37.3075,Total
1247,124720967,EFIT,6/16/2017,26.6775,Fit
1247,124720971,EFIT,6/16/2017,23.4875,Fit
1247,124720977,TTLPIF,7/17/2017,0.0975,Total
1247,124720978,EFIT,6/16/2017,26.6775,Fit
1247,124720984,EFIT,6/17/2017,26.6775,Fit
1247,124720986,EFIT,7/18/2017,21.3575,Fit
1247,124720988,EFIT,6/17/2017,26.6775,Fit
1247,124720998,EFIT,7/20/2017,26.6775,Fit
1247,124721002,EFIT,6/20/2017,24.5475,Fit
1247,124721004,EFIT,6/20/2017,26.6775,Fit
1247,124721005,EFIT,6/20/2017,26.6775,Fit
1247,124721011,EFIT,6/21/2017,26.6775,Fit
1247,124721020,EFIT,11/29/2017,26.6775,Fit
1247,124721024,EFIT,6/26/2017,26.6775,Fit
1247,124721025,EFIT,6/26/2017,26.6775,Fit
1247,124721026,EFIT,6/26/2017,26.6775,Fit
1247,124721030,EFIT,6/27/2017,21.3575,Fit
1247,124721033,EFIT,8/28/2017,26.6775,Fit
1247,124721034,EFIT,10/29/2017,26.6775,Fit
1247,124721035,TOTAL,6/27/2017,31.9875,Total
1247,124721040,RED,7/31/2017,10.7175,Red
1247,124721043,EFIT,07-04-2017,26.6775,Fit
1247,124721045,EMP,08-05-2017,0.0975,Employee
1247,124721045,EFIT,08-05-2017,23.4875,Fit
1247,124721048,TOTAL,07-06-2017,37.3075,Total
1247,124721050,TOTAL,08-07-2017,37.2175,Total
1247,124721051,EFIT,08-07-2017,26.6775,Fit
1247,124721052,EFIT,10-09-2017,26.6775,Fit
1247,124721059,EFIT,07-10-2017,26.6775,Fit
1247,124721061,EFIT,07-10-2017,26.6775,Fit
1247,124721064,EFIT,07-10-2017,26.6775,Fit
1247,124721070,TTLPIF,07-11-2017,0.0975,Total
1247,124721071,EFIT,07-11-2017,26.6775,Fit
1247,124721085,EFIT,8/17/2017,26.6775,Fit
1247,124721086,EFIT,9/17/2017,26.6775,Fit
1247,124721095,TOTAL,11/20/2017,37.2175,Total
1247,124721098,EFIT,8/18/2017,26.6775,Fit
1247,124721120,EFIT,9/22/2017,26.6775,Fit
1247,124721122,EFIT,9/22/2017,28.7975,Fit
1247,124721124,EFIT,8/22/2017,26.6775,Fit
1247,124721126,EFIT,9/22/2017,23.4875,Fit
1247,124721128,RED,7/22/2017,10.7275,Red
1247,124721156,EFIT,7/25/2017,31.6775,Fit
1247,124721169,TOTAL,8/25/2017,37.3075,Total
1247,124721175,EFIT,9/26/2017,26.6775,Fit
1247,124721176,EFIT,7/26/2017,26.6775,Fit
1247,124721179,EFIT,7/26/2017,26.6775,Fit
1247,124721184,EFIT,10/28/2017,26.6775,Fit
1247,124721187,EFIT,7/26/2017,26.6775,Fit
1247,124721194,TOTAL,9/28/2017,31.9875,Total
1247,124721196,EFIT,7/28/2017,26.6775,Fit
1247,124721197,EFITPF,8/28/2017,0.0975,Fit
1247,124721198,EFITPF,8/28/2017,0.0975,Fit
1247,124721206,EFIT,8/28/2017,21.3575,Fit
1247,124721224,TOTAL,7/29/2017,37.3075,Total
1247,124721227,EFIT,8/29/2017,26.6775,Fit
1247,124721235,EFIT,9/30/2017,23.4875,Fit
1247,124721236,EFIT,8/29/2017,26.6775,Fit
1247,124721240,EFIT,9/30/2017,23.4875,Fit
1247,124721246,PIFPLT,7/30/2017,0.0975,Fit
1247,124721252,TOTAL,7/31/2017,31.9875,Total
1247,124721268,EFITPF,7/31/2017,0.0975,Fit
1247,124721275,EFIT,7/31/2017,26.6775,Fit
1247,124721276,EFIT,7/31/2017,26.6775,Fit
1247,124721282,TOTAL,09-01-2017,31.9875,Total
1247,124721288,EFIT,10-02-2017,26.6775,Fit
1247,124721290,EFIT,08-01-2017,26.6775,Fit
1247,124721294,EFIT,08-01-2017,26.6775,Fit
1247,124721299,EFIT,10/16/2017,26.6775,Fit
1247,124721306,EFIT,12-04-2017,23.4875,Fit
1247,124721307,EFIT,08-01-2017,24.5475,Fit
1247,124721312,EFIT,08-05-2017,24.5475,Fit
1247,124721319,RED,08-02-2017,10.7275,Red
1247,124721320,EFIT,08-02-2017,26.6775,Fit
1247,124721322,EFIT,01-05-2018,26.6775,Fit
1247,124721327,EFIT,08-02-2017,23.4875,Fit
1247,124721328,EFIT,08-02-2017,26.6775,Fit
1247,124721332,EFIT,08-03-2017,26.6775,Fit
1247,124721338,EMP,09-03-2017,0.0975,Employee
1247,124721341,EFITPF,08-03-2017,0.0975,Fit
1247,124721342,EFITPF,08-03-2017,0.0975,Fit
1247,124721344,EFIT,10-05-2017,28.7975,Fit
1247,124721352,EFIT,08-04-2017,24.5475,Fit
1247,124721360,EFIT,08-05-2017,26.6775,Fit
1247,124721361,EFIT,08-05-2017,26.6775,Fit
1247,124721362,EFIT,09-06-2017,26.6775,Fit
1247,124721363,EFIT,08-06-2017,26.6775,Fit
1247,124721369,EFIT,08-06-2017,23.4875,Fit
1247,124721370,EFIT,08-07-2017,26.6775,Fit
1247,124721371,EFIT,10-09-2017,23.4875,Fit
1247,124721376,EFIT,09-07-2017,26.6775,Fit
1247,124721378,EFIT,10-09-2017,28.7975,Fit
1247,124721381,EFIT,09-08-2017,26.6775,Fit
1247,124721382,EFIT,08-07-2017,23.4875,Fit
1247,124721397,EFIT,09-09-2017,26.6775,Fit
1247,124721401,EFIT,09-09-2017,26.6775,Fit
1247,124721406,EFIT,09-09-2017,26.6775,Fit
1247,124721408,EFIT,10-11-2017,26.6775,Fit
1247,124721409,EFIT,08-08-2017,26.6775,Fit
1247,124721410,EFIT,10-11-2017,21.3575,Fit
1247,124721412,EFIT,09-10-2017,28.7975,Fit
1247,124721417,EFIT,10-12-2017,26.6775,Fit
1247,124721421,EFITPF,08-08-2017,0.0975,Fit
1247,124721429,EFIT,10/13/2017,24.5475,Fit
1247,124721430,EFIT,08-09-2017,26.6775,Fit
1247,124721437,EFIT,08-09-2017,26.6775,Fit
1247,124721438,EFIT,08-10-2017,26.6775,Fit
1247,124721444,EFIT,09-11-2017,23.4875,Fit
1247,124721453,EFIT,09-11-2017,23.4875,Fit
1247,124721454,EFIT,10/14/2017,26.6775,Fit
1247,124721457,EFIT,10/16/2017,26.6775,Fit
1247,124721480,EFITPF,12/17/2017,0.0975,Fit
1247,124721485,EFIT,10/16/2017,23.4875,Fit
1247,124721488,EFIT,11/16/2017,26.6775,Fit
1247,124721490,EFIT,10/16/2017,24.5475,Fit
1247,124721500,EFIT,8/15/2017,26.6775,Fit
1247,124721509,EFIT,8/16/2017,28.7975,Fit
1247,124721530,TOTAL,11/21/2017,37.3075,Total
1247,124721531,EFIT,8/19/2017,26.6775,Fit
1247,124721532,EFIT,9/20/2017,26.6775,Fit
1247,124721538,EFIT,11/21/2017,26.6775,Fit
1247,124721539,EFIT,8/20/2017,26.6775,Fit
1247,124721540,EFITPF,8/20/2017,0.0975,Fit
1247,124721542,EFIT,10/22/2017,26.6775,Fit
1247,124721544,EFIT,9/21/2017,28.7975,Fit
1247,124721547,EFIT,8/21/2017,23.4875,Fit
1247,124721552,EFIT,9/21/2017,23.4875,Fit
1247,124721556,EFIT,10/23/2017,26.6775,Fit
1247,124721575,TOTAL,8/21/2017,37.3075,Total
1247,124721576,EFIT,9/23/2017,26.6775,Fit
1247,124721578,EFIT,1/29/2018,26.6775,Fit
1247,124721580,EFIT,10/25/2017,26.6775,Fit
1247,124721587,EFIT,8/23/2017,26.6775,Fit
1247,124721590,EFITPF,8/23/2017,0.0975,Fit
1247,124721592,EFIT,8/23/2017,26.6775,Fit
1247,124721602,EFIT,11/28/2017,26.6775,Fit
1247,124721606,EFIT,8/26/2017,23.4875,Fit
1247,124721614,EFIT,10-01-2017,26.6775,Fit
1247,124721615,EFITPF,8/30/2017,0.0975,Fit
1247,124721617,EFIT,11-01-2017,26.6775,Fit
1247,124721626,EFIT,8/31/2017,26.6775,Fit
1247,124721632,EFIT,8/31/2017,26.6775,Fit
1247,124721635,TOTAL,10-03-2017,31.9875,Total
1247,124721637,EFIT,11-03-2017,26.6775,Fit
1247,124721654,EFIT,12-12-2017,26.6775,Fit
1247,124721658,EFIT,10-10-2017,23.4875,Fit
1247,124721661,EFIT,09-04-2017,26.6775,Fit
1247,124721668,EFITPF,09-04-2017,0.0975,Fit
1247,124721687,EFIT,12/31/2017,23.4875,Fit
1247,124721688,EFIT,09-05-2017,26.6775,Fit
1247,124721695,EFIT,10-12-2017,26.6775,Fit
1247,124721700,EFIT,9/16/2017,28.7975,Fit
1247,124721702,TOTAL,10/16/2017,37.3075,Total
1247,124721706,EFITPF,12/15/2017,0.0975,Fit
1247,124721707,EFIT,09-07-2017,26.6775,Fit
1247,124721708,EFIT,12/18/2017,26.6775,Fit
1247,124721709,TOTAL,10/16/2017,37.3075,Total
1247,124721715,EFIT,11/18/2017,26.6775,Fit
1247,124721716,EFITPF,11/18/2017,0.0975,Fit
1247,124721723,EFIT,10/17/2017,26.6775,Fit
1247,124721730,EFIT,3/25/2018,26.6775,Fit
1247,124721737,EMP,09-12-2017,0.0975,Employee
1247,124721737,EMP,09-12-2017,0.0975,Employee
1247,124721755,EFIT,09-12-2017,26.6775,Fit
1247,124721756,EFIT,09-12-2017,26.6775,Fit
1247,124721761,EFIT,9/13/2017,26.6775,Fit
1247,124721764,EFIT,1/23/2018,26.6775,Fit
1247,124721766,EFIT,10/18/2017,28.7975,Fit
1247,124721776,TOTAL,10/20/2017,37.3075,Total
1247,124721783,EFIT,9/15/2017,26.6775,Fit
1247,124721788,EFIT,1/23/2018,26.6775,Fit
1247,124721794,EFIT,9/16/2017,26.6775,Fit
1247,124721801,TOTAL,4/28/2018,37.3075,Total
1247,124721802,EFIT,9/18/2017,26.6775,Fit
1247,124721809,EFIT,9/20/2017,26.6775,Fit
1247,124721810,TOTAL,10/23/2017,21.3575,Total
1247,124721812,EFIT,10/23/2017,26.6775,Fit
1247,124721817,EFIT,10/24/2017,26.6775,Fit
1247,124721826,EFIT,11/26/2017,26.6775,Fit
1247,124721830,EFIT,10/28/2017,26.6775,Fit
1247,124721836,EFIT,10/30/2017,24.5475,Fit
1247,124721843,EFIT,9/29/2017,26.6775,Fit
1247,124721853,EFITPF,11-04-2017,0.0975,Fit
1247,124721855,EFIT,12-05-2017,28.7975,Fit
1247,124721862,EFIT,11-04-2017,23.4875,Fit
1247,124721863,EFIT,10-04-2017,26.6775,Fit
1247,124721865,EFIT,10-04-2017,26.6775,Fit
1247,124721866,TOTAL,10-04-2017,37.3075,Total
1247,124721869,EFIT,11-05-2017,26.6775,Fit
1247,124721870,TOTAL,10-04-2017,37.3075,Total
1247,124721871,EFIT,10-04-2017,23.4875,Fit
1247,124721875,EFIT,11-05-2017,26.6775,Fit
1247,124721877,EFIT,10/25/2017,26.6775,Fit
1247,124721880,TOTAL,10/25/2017,31.9875,Total
1247,124721892,EFIT,10/28/2017,26.6775,Fit
1247,124721896,EFIT,10/30/2017,26.6775,Fit
1247,124721901,EFIT,10/30/2017,26.6775,Fit
1247,124721903,EFIT,10/30/2017,26.6775,Fit
1247,124721904,EFIT,10/31/2017,26.6775,Fit
1247,124721907,EFIT,01-01-2018,26.6775,Fit
1247,124721911,EFIT,12-02-2017,23.4875,Fit
1247,124721912,EFIT,10/31/2017,26.6775,Fit
1247,124721920,EFITPF,11-01-2015,0.0975,Fit
1247,124721924,EFIT,11-06-2017,26.6775,Fit
1247,124721926,EFIT,11-06-2017,26.6775,Fit
1247,124721937,EFIT,11-07-2017,26.6775,Fit
1247,124721939,EFIT,11-07-2017,26.6775,Fit
1247,124721945,TOTAL,11-08-2017,37.3075,Total
1247,124721949,EFIT,11-08-2017,26.6775,Fit
1247,124721950,EFIT,11-08-2017,26.6775,Fit
1247,124721956,TOTAL,11-09-2017,37.3075,Total
1247,124721958,EFITPF,3/14/2018,0.0975,Fit
1247,124721960,EFIT,11-09-2017,26.6775,Fit
1247,124721961,EFIT,11/13/2017,26.6775,Fit
1247,124721966,TOTAL,11/13/2017,0.0975,Total
1247,124721969,TOTAL,11/13/2017,37.3075,Total
1247,124721970,EFITPF,3/19/2018,0.0975,Fit
1247,124721978,EFIT,1/15/2018,26.6775,Fit
1247,124721979,EFITPF,5/28/2018,0.0975,Fit
1247,124721980,EFIT,1/15/2018,26.6775,Fit
1247,124721981,EFIT,12/16/2017,26.6775,Fit
1247,124721984,EFIT,12/16/2017,26.6775,Fit
1247,124721988,RED,11/14/2017,10.7275,Red
1247,124721991,EFIT,12/16/2017,26.6775,Fit
1247,124721992,EFIT,12/16/2017,26.6775,Fit
1247,124721993,EFITPF,12-01-2017,0.0975,Fit
1247,124721995,EMP,11/15/2017,0.0975,Employee
1247,124721995,TOTAL,11/15/2017,31.9875,Total
1247,124721996,EFIT,11/15/2017,26.6775,Fit
1247,124721999,EFIT,11/15/2017,23.4875,Fit
1247,124722000,EFIT,12/18/2017,26.6775,Fit
1247,124722002,EFIT,1/18/2018,26.6775,Fit
1247,124722003,TOTAL,1/18/2018,37.3075,Total
1247,124722005,EFIT,2/19/2018,28.7975,Fit
1247,124722019,EFIT,11/16/2017,26.6775,Fit
1247,124722022,EFIT,2/20/2018,26.6775,Fit
1247,124722026,TOTAL,11/16/2017,37.3075,Total
1247,124722027,TOTAL,2/20/2018,37.3075,Total
1247,124722029,EFIT,11/16/2017,26.6775,Fit
1247,124722033,EFIT,11/17/2017,26.6775,Fit
1247,124722037,EFIT,11/20/2017,26.6775,Fit
1247,124722038,EFIT,11/21/2017,23.4875,Fit
1247,124722039,EFIT,11/21/2017,26.6775,Fit
1247,124722041,FSTCD,11/21/2017,20.0875,Child
1247,124722043,TOTAL,3/26/2018,37.3075,Total
1247,124722052,EFITPF,11/22/2017,0.0975,Fit
1247,124722054,EFIT,12/23/2017,26.6775,Fit
1247,124722055,EFIT,11/22/2017,24.5475,Fit
1247,124722057,TOTAL,12/23/2017,37.3075,Total
1247,124722061,EFIT,11/22/2017,26.6775,Fit
1247,124722062,EFITPF,3/23/2018,0.0975,Fit
1247,124722063,EFITPF,03-04-2018,0.0975,Fit
1247,124722065,EFIT,12/25/2017,26.6775,Fit
1247,124722068,EFIT,11/22/2017,26.6775,Fit
1247,124722069,EFIT,12/25/2017,23.4875,Fit
1247,124722072,EFIT,1/25/2018,26.6775,Fit
1247,124722073,EFIT,12/25/2017,26.6775,Fit
1247,124722074,EFIT,11/22/2017,26.6775,Fit
1247,124722076,FSTCD,11/23/2017,20.0875,Child
1247,124722077,TOTAL,11/23/2017,37.3075,Total
1247,124722078,TOTAL,12/25/2017,37.3075,Total
1247,124722083,EFIT,12/25/2017,26.6775,Fit
1247,124722084,PIFPLT,11/25/2017,0.0975,Fit
1247,124722085,FSTCD,11/25/2017,20.0875,Child
1247,124722088,EFITPF,11/25/2017,0.0975,Fit
1247,124722092,EFIT,11/29/2017,28.7975,Fit
1247,124722094,EFIT,11/29/2017,26.6775,Fit
1247,124722096,EFIT,1/30/2018,26.6775,Fit
1247,124722097,EFIT,12/30/2017,26.6775,Fit
1247,124722098,EFIT,12/30/2017,26.6775,Fit
1247,124722106,EFIT,11/29/2017,26.6775,Fit
1247,124722112,EFIT,11/30/2017,28.7975,Fit
1247,124722117,TOTAL,12-02-2017,37.3075,Total
1247,124722118,EFIT,12-02-2017,26.6775,Fit
1247,124722121,EFIT,12-02-2017,26.6775,Fit
1247,124722123,EFIT,12-03-2017,26.6775,Fit
1247,124722126,EFIT,01-04-2018,26.6775,Fit
1247,124722129,EFIT,01-04-2018,26.6775,Fit
1247,124722130,EFIT,12-04-2017,26.6775,Fit
1247,124722135,EFIT,12-04-2017,26.6775,Fit
1247,124722136,EFIT,12-04-2017,26.6775,Fit
1247,124722138,EFIT,01-05-2018,26.6775,Fit
1247,124722139,EFIT,01-05-2018,26.6775,Fit
1247,124722141,EFIT,01-06-2018,26.6775,Fit
1247,124722142,EFIT,12-05-2017,26.6775,Fit
1247,124722148,EFIT,12-05-2017,26.6775,Fit
1247,124722155,EFIT,12-06-2017,26.6775,Fit
1247,124722156,EFIT,12-06-2017,26.6775,Fit
1247,124722162,EFIT,01-08-2018,26.6775,Fit
1247,124722165,TOTAL,02-09-2018,37.3075,Total
1247,124722170,EFITPF,12-09-2017,0.0975,Fit
1247,124722178,EFIT,01-11-2018,26.6775,Fit
1247,124722179,EFITPF,01-12-2018,0.0975,Fit
1247,124722183,EFIT,12-11-2017,26.6775,Fit
1247,124722186,EFIT,12-11-2017,26.6775,Fit
1247,124722191,EFIT,01-12-2018,23.4875,Fit
1247,124722192,TOTAL,12-11-2017,31.9875,Total
1247,124722193,TOTAL,12-11-2017,31.9875,Total
1247,124722194,FSTCD,12-11-2017,20.0875,Child
1247,124722195,EFIT,12-11-2017,28.7975,Fit
1247,124722196,EFIT,12-12-2017,26.6775,Fit
1247,124722197,EFIT,12-12-2017,26.6775,Fit
1247,124722204,EFIT,12-12-2017,26.6775,Fit
1247,124722211,RED,1/13/2018,10.7175,Red
1247,124722212,EFIT,12-12-2017,26.6775,Fit
1247,124722214,EFIT,1/13/2018,28.7975,Fit
1247,124722218,EFIT,12/13/2017,24.5475,Fit
1247,124722221,RED,12/13/2017,10.7175,Red
1247,124722223,EFIT,1/15/2018,26.6775,Fit
1247,124722226,EFIT,12/14/2017,26.6775,Fit
1247,124722228,EFIT,2/15/2018,26.6775,Fit
1247,124722232,EFIT,1/20/2018,26.6775,Fit
1247,124722237,EFIT,3/26/2018,26.6775,Fit
1247,124722242,EFIT,12/23/2017,26.6775,Fit
1247,124722243,EFIT,12/25/2017,24.5475,Fit
1247,124722248,EFIT,2/26/2018,24.5475,Fit
1247,124722250,TOTAL,12/26/2017,37.3075,Total
1247,124722254,TOTAL,12/26/2017,37.3075,Total
1247,124722258,EFIT,1/27/2018,26.6775,Fit
1247,124722260,EFIT,1/27/2018,26.6775,Fit
1247,124722262,EFIT,12/28/2017,26.6775,Fit
1247,124722264,TOTAL,12/28/2017,37.3075,Total
1247,124722265,EFIT,12/29/2017,26.6775,Fit
1247,124722268,EFIT,03-01-2018,24.5475,Fit
1247,124722269,EFIT,12/29/2017,26.6775,Fit
1247,124722270,EFIT,1/29/2018,26.6775,Fit
1247,124722282,EFIT,12/31/2017,28.7975,Fit
1247,124722285,EFITPF,02-02-2018,0.0975,Fit
1247,124722292,EFIT,01-01-2018,26.6775,Fit
1247,124722296,TOTAL,02-03-2018,37.3075,Total
1247,124722297,EFIT,03-06-2018,26.6775,Fit
1247,124722301,EFIT,02-03-2018,26.6775,Fit
1247,124722303,EFIT,02-03-2018,26.6775,Fit
1247,124722305,EFIT,03-06-2018,26.6775,Fit
1247,124722306,EFIT,02-04-2018,23.4875,Fit
1247,124722310,EFIT,01-03-2018,26.6775,Fit
1247,124722317,TOTAL,01-07-2018,37.3075,Total
1247,124722321,RED,02-09-2018,10.7175,Red
1247,124722322,EFIT,01-07-2018,26.6775,Fit
1247,124722327,EFIT,01-08-2018,26.6775,Fit
1247,124722332,TOTAL,01-09-2018,37.3075,Total
1247,124722333,EFITPF,02-09-2018,0.0975,Fit
1247,124722341,EFIT,01-09-2018,26.6775,Fit
1247,124722342,EFITPF,01-09-2018,0.0975,Fit
1247,124722352,EDGECP,01-10-2018,0.0975,Fit
1247,124722353,EFIT,01-10-2018,26.6775,Fit
1247,124722360,EFITPF,1/16/2018,0.0975,Fit
1247,124722365,EFIT,1/16/2018,26.6775,Fit
1247,124722366,EFIT,1/16/2018,26.6775,Fit
1247,124722372,TOTAL,1/16/2018,37.3075,Total
1247,124722373,TOTAL,2/17/2018,37.3075,Total
1247,124722380,EFIT,2/18/2018,23.4875,Fit
1247,124722383,TOTAL,1/23/2018,37.3075,Total
1247,124722385,EFITPF,1/23/2018,0.0975,Fit
1247,124722386,EFIT,1/23/2018,26.6775,Fit
1247,124722387,EFIT,3/27/2018,26.6775,Fit
1247,124722388,EFITPF,1/24/2018,0.0975,Fit
1247,124722391,EFIT,1/24/2018,26.6775,Fit
1247,124722396,EFIT,1/25/2018,24.5475,Fit
1247,124722398,TOTAL,1/25/2018,31.9875,Total
1247,124722400,EFIT,1/25/2018,26.6775,Fit
1247,124722403,EFIT,1/27/2018,26.6775,Fit
1247,124722404,EFIT,1/27/2018,24.5475,Fit
1247,124722405,EFIT,1/28/2018,24.5475,Fit
1247,124722406,EFIT,1/28/2018,26.6775,Fit
1247,124722408,EFIT,3/31/2018,26.6775,Fit
1247,124722413,EFIT,1/28/2018,26.6775,Fit
1247,124722418,EFIT,1/29/2018,26.6775,Fit
1247,124722420,EFIT,03-03-2018,26.6775,Fit
1247,124722421,EFIT,1/31/2018,26.6775,Fit
1247,124722424,TOTAL,1/31/2018,37.3075,Total
1247,124722425,EFIT,1/31/2018,26.6775,Fit
1247,124722427,EFIT,1/31/2018,28.7975,Fit
1247,124722430,EFIT,04-04-2018,26.6775,Fit
1247,124722435,EFIT,02-05-2018,26.6775,Fit
1247,124722439,EFIT,02-05-2018,26.6775,Fit
1247,124722441,EFIT,04-09-2018,26.6775,Fit
1247,124722442,EFIT,02-06-2018,26.6775,Fit
1247,124722444,EFITPF,02-09-2018,0.0975,Fit
1247,124722445,EFIT,4/13/2018,26.6775,Fit
1247,124722449,EFIT,4/13/2018,26.6775,Fit
1247,124722450,EFITPF,3/13/2018,0.0975,Fit
1247,124722451,EFITPF,3/13/2018,0.0975,Fit
1247,124722454,EFIT,02-09-2018,28.7975,Fit
1247,124722458,EFIT,02-09-2018,24.5475,Fit
1247,124722460,EFITPF,02-09-2018,0.0975,Fit
1247,124722462,EFITPF,02-09-2018,0.0975,Fit
1247,124722465,EFIT,3/13/2018,26.6775,Fit
1247,124722471,EFITPF,02-09-2018,0.0975,Fit
1247,124722472,EFIT,02-09-2018,26.6775,Fit
1247,124722473,EFIT,02-09-2018,26.6775,Fit
1247,124722477,EFIT,02-09-2018,26.6775,Fit
1247,124722480,EFIT,3/13/2018,23.4875,Fit
1247,124722483,TOTAL,02-09-2018,31.9875,Total
1247,124722484,TOTAL,02-09-2018,31.9875,Total
1247,124722488,EFIT,02-09-2018,23.4875,Fit
1247,124722491,FSTCD,02-09-2018,20.0875,Child
1247,124722497,EFITPF,3/14/2018,0.0975,Fit
1247,124722498,EFIT,8/18/2018,26.6775,Fit
1247,124722506,EFIT,02-09-2018,26.6775,Fit
1247,124722507,EFIT,02-09-2018,28.7975,Fit
1247,124722510,EFIT,3/14/2018,23.4875,Fit
1247,124722511,EFIT,02-09-2018,23.4875,Fit
1247,124722512,EFIT,3/21/2015,26.6775,Fit
1247,124722513,EFIT,02-09-2018,24.5475,Fit
1247,124722514,REDPIF,4/15/2018,0.0975,Red
1247,124722515,EFIT,3/14/2018,26.6775,Fit
1247,124722516,EFIT,3/15/2018,26.6775,Fit
1247,124722520,EFIT,02-09-2018,28.7975,Fit
1247,124722521,EFIT,02-09-2018,26.6775,Fit
1247,124722529,EFIT,3/15/2018,26.6775,Fit
1247,124722541,EFIT,02-12-2018,26.6775,Fit
1247,124722543,EFIT,3/16/2018,28.7975,Fit
1247,124722545,EFIT,02-12-2018,26.6775,Fit
1247,124722547,EFIT,02-12-2018,26.6775,Fit
1247,124722550,EFIT,02-12-2018,26.6775,Fit
1247,124722551,EFIT,02-12-2018,26.6775,Fit
1247,124722553,EFIT,3/16/2018,26.6775,Fit
1247,124722554,EFIT,02-12-2018,26.6775,Fit
1247,124722555,EFIT,02-12-2018,26.6775,Fit
1247,124722557,EFIT,02-12-2018,26.6775,Fit
1247,124722558,EFIT,02-12-2018,26.6775,Fit
1247,124722567,EFIT,4/16/2018,26.6775,Fit
1247,124722568,EFIT,2/13/2018,26.6775,Fit
1247,124722572,EFIT,3/17/2018,26.6775,Fit
